Year,total_precip,avg_precip,min_precip,max_precip,std_precip,avg_month_precip,Annual_Variation
2029,3929.0,20.88885799035966,0,1106,362.74319950604007,20.88885799035966,13.884057971014485
2030,7266.0,38.979774981460885,4,1511,595.9396705280585,38.979774981460885,84.93255281242047
2031,6407.0,33.90372404523544,9,1368,488.65538299842086,33.90372404523544,-11.822185521607487
2032,7053.0,37.40485377271042,0,2193,681.1232867977586,37.40485377271042,10.082722022787571
2033,6652.0,36.09471171672228,0,2077,655.3181508152196,36.09471171672228,-5.685523890543031
2034,4266.0,22.972979236188355,0,1011,369.7462274686149,22.972979236188355,-35.86891160553217
2035,3765.0,20.0916122080089,7,802,275.60944864394287,20.0916122080089,-11.744022503516172
2036,5988.0,31.613181312569527,0,1371,502.1703803581917,31.613181312569527,59.04382470119523
2037,6610.0,34.84847747497219,7,1777,687.0718942576445,34.84847747497219,10.387441549766208
2038,4220.0,22.33679783092325,0,1105,414.52543146751964,22.33679783092325,-36.157337367624805
2039,6865.0,36.27608222098628,0,2880,799.4950063330697,36.27608222098628,62.677725118483416
2040,5373.0,29.44953883945124,0,2357,668.3873570699172,29.44953883945124,-21.733430444282597
2041,4588.0,24.572818177604745,0,1129,463.1262017937214,24.572818177604745,-14.610087474409085
2042,4461.0,23.458472376714866,4,1265,419.0448283678229,23.458472376714866,-2.768090671316481
2043,6409.0,34.18101710233592,0,1805,630.870460458237,34.18101710233592,43.667339161622955
2044,5219.0,27.532802651093807,3,1468,449.1813681745399,27.532802651093807,-18.56763925729443
2045,5004.0,27.099520300333708,2,1761,523.7289375239828,27.099520300333708,-4.119563134700133
2046,6284.0,33.623731229143495,0,2195,662.3379161361029,33.623731229143495,25.579536370903266
2047,5490.0,28.970766129032256,0,2463,685.702625712554,28.970766129032256,-12.63526416295353
2048,4791.0,25.51941972562106,0,1061,389.4434548756142,25.51941972562106,-12.73224043715847
2049,6974.0,38.274894558769,0,3331,951.7361965790667,38.274894558769,45.564600292214564
2050,4595.0,24.265821978123842,0,1464,405.2809257636964,24.265821978123842,-34.11241755090335
2051,5108.0,27.380949898034853,5,1075,412.8238306487588,27.380949898034853,11.16430903155603
2052,2946.0,15.738331942899519,0,959,342.5260441325461,15.738331942899519,-42.325763508222394
2053,5225.0,28.10876089173155,0,1210,502.3266699403221,28.10876089173155,77.3591310251188
2054,6566.0,34.76823206340378,0,2029,619.220453228872,34.76823206340378,25.665071770334926
2055,3554.0,18.880156192065257,1,854,269.18051845397633,18.880156192065257,-45.872677429180634
2056,6725.0,36.183931219873934,0,1908,687.488506790984,36.183931219873934,89.22341024198086
2057,5738.0,30.359682054134225,0,1618,514.4760500359623,30.359682054134225,-14.676579925650557
2058,4395.0,23.386598535409714,0,2135,594.5982792073684,23.386598535409714,-23.405367723945623
2059,3746.0,19.87768817204301,1,1290,351.52029123724157,19.87768817204301,-14.766780432309446
2060,4441.0,23.537848767148684,1,1177,434.6238621097,23.537848767148684,18.553123331553657
2061,4528.0,23.973118279569892,0,992,335.0634494413187,23.973118279569892,1.959018239135335
2062,3874.0,20.636488459399335,0,1253,374.8281626494353,20.636488459399335,-14.443462897526505
2063,6048.0,32.204335836114204,0,2644,794.6798097347133,32.204335836114204,56.117707795560136
2064,3882.0,20.462209167593624,2,1250,406.2521608334141,20.462209167593624,-35.813492063492056
2065,5226.0,27.919702447163516,0,2353,690.6506155266009,27.919702447163516,34.62132921174652
2066,4574.0,24.206630051909528,0,1852,581.7043662350917,24.206630051909528,-12.476081132797546
2067,4954.0,26.719190304041522,5,2118,689.5694089045493,26.719190304041522,8.307826847398347
2068,3830.0,20.25055617352614,0,1182,372.0752204823236,20.25055617352614,-22.688736374646744
2069,3656.0,19.700807610307752,0,958,291.9418788150487,19.700807610307752,-4.543080939947785
2070,6081.0,32.25171486837227,0,1293,482.49693828515166,32.25171486837227,66.3293216630197
2071,6971.0,36.94495620133482,0,2602,757.3308942155558,36.94495620133482,14.635750698898198
2072,2694.0,14.3396829810901,0,937,291.2935102107651,14.3396829810901,-61.35418160952517
2073,6272.0,33.400242167222835,0,1647,589.3210783039525,33.400242167222835,132.81365998515219
2074,4280.0,23.039175472747498,1,1836,585.8569998236977,23.039175472747498,-31.760204081632647
2075,5287.0,28.917182285873192,0,2098,603.0691892060952,28.917182285873192,23.52803738317757
2076,2066.0,10.94822372080089,0,515,167.5007914951901,10.94822372080089,-60.92301872517496
2077,4455.0,23.884744623655916,5,1098,401.31264733258894,23.884744623655916,115.63407550822843
2078,6547.0,34.34871500741564,0,2339,783.7308743014617,34.34871500741564,46.95847362514029
2079,1823.0,9.789343483500184,0,858,237.40776518407515,9.789343483500184,-72.15518558118221
2080,5130.0,27.654540925101966,0,1483,521.6009446449896,27.654540925101966,181.4042786615469
2081,7336.0,38.82249953652206,0,1749,686.1472586887312,38.82249953652206,43.0019493177388
2082,3462.0,18.323275862068964,0,1486,435.99489154638667,18.323275862068964,-52.80806979280261
2083,6393.0,34.664882276603635,3,2375,696.5375569068893,34.664882276603635,84.66204506065857
2084,4157.0,22.032182749351133,0,1030,386.16022542070505,22.032182749351133,-34.97575473173784
2085,4294.0,22.853349786800152,1,836,309.35617405224417,22.853349786800152,3.2956458984844783
2086,3770.0,20.289279755283648,0,927,336.4720259433528,20.289279755283648,-12.203074056823471
2087,2984.0,15.768579671857617,0,911,302.67844724103236,15.768579671857617,-20.848806366047747
2088,4444.0,24.110110771227294,0,1331,413.01206967468846,24.110110771227294,48.92761394101876
2089,6545.0,35.12831386725991,6,1526,634.6977030385601,35.12831386725991,47.277227722772274
2090,4518.0,24.227782026325546,4,1054,378.8922850050706,24.227782026325546,-30.970206264323906
2091,3454.0,18.772171625880606,0,1213,346.2662751890997,18.772171625880606,-23.550243470562194
2092,7813.0,41.81468413978495,0,1699,726.4314343335362,41.81468413978495,126.20150550086855
2093,3916.0,20.849612995921394,0,1661,502.81848041059936,20.849612995921394,-49.878407781901956
2094,5226.0,27.639124490174265,0,2478,691.7513347228968,27.639124490174265,33.452502553626154
2095,4788.0,25.307639275120504,0,1560,536.4836691575312,25.307639275120504,-8.381171067738237
2096,3105.0,16.480441230997403,0,809,295.10094574876945,16.480441230997403,-35.150375939849624
2097,2537.0,13.582064562476823,0,549,219.02073722214834,13.582064562476823,-18.293075684380035
2098,2777.0,14.792744252873563,0,766,245.68215176721668,14.792744252873563,9.459992116673233
2099,5282.0,27.95929505005562,0,1855,614.7677807452374,27.95929505005562,90.20525747209219
2100,5712.0,30.297570216907673,0,1644,601.7486639332526,30.297570216907673,8.14085573646346
2006,8302.0,43.7353019558769,0,3017,960.3172613382737,43.7353019558769,
2007,3872.0,20.956473628105304,0,1266,358.1034216620397,20.956473628105304,-53.360635991327385
2008,4100.0,22.017351455320732,0,1619,507.0386991386776,22.017351455320732,5.8884297520661155
2009,4204.0,22.193334028550243,20,1099,368.1927196291078,22.193334028550243,2.536585365853661
2010,2942.0,15.537037680756397,0,650,224.05268590357508,15.537037680756397,-30.019029495718364
2011,3947.0,20.88683606785317,0,1151,393.23910337635857,20.88683606785317,34.16043507817812
2012,4562.0,24.25275190025955,0,1265,372.674323659615,24.25275190025955,15.58145426906512
2013,5576.0,29.97040114015573,6,1771,590.9370576132504,29.97040114015573,22.227093380096452
2014,5208.0,27.780340424545795,0,1077,390.67261346182295,27.780340424545795,-6.599713055954092
2015,4078.0,21.563502271041898,4,1174,316.84950064755674,21.563502271041898,-21.697388632872507
2016,6791.0,35.904790044493886,2,2219,638.7425798655772,35.904790044493886,66.52770966159882
2017,4548.0,23.96755075083426,3,1145,430.05327365550676,23.96755075083426,-33.0290089824768
2018,4983.0,26.25895091768632,5,1426,436.7758162219649,26.25895091768632,9.564643799472305
2019,8093.0,43.508713385242864,0,2636,856.5323809973384,43.508713385242864,62.41220148504916
2020,5730.0,30.36313496477568,0,1647,598.2283692856615,30.36313496477568,-29.19807240825405
2021,4312.0,22.85495457916203,8,1031,326.9179305778949,22.85495457916203,-24.74694589877836
2022,8038.0,43.548085836114204,0,2988,905.4715329427519,43.548085836114204,86.41001855287568
2023,2604.0,14.019547182054135,11,1120,309.91729101927706,14.019547182054135,-67.60388156257775
2024,3686.0,19.827157489803483,8,1021,404.2175007082052,19.827157489803483,41.551459293394785
2025,3961.0,20.952093761586948,0,1509,426.4541877416896,20.952093761586948,7.460661964188819
2026,4482.0,23.963014460511676,4,921,335.0974078193873,23.963014460511676,13.153244130270124
2027,7692.0,41.349821560993696,0,1608,667.7605722249419,41.349821560993696,71.61981258366801
2028,3175.0,16.8293358361142,9,592,194.53509070384067,16.8293358361142,-58.72334893395737
2029,3221.0,17.016407119021135,9,1229,345.16990765638184,17.016407119021135,1.4488188976377936
2030,6411.0,34.33229630144605,0,1448,536.8670268748627,34.33229630144605,99.03756597330022
2031,5387.0,28.51268191509084,15,1053,371.4721226132425,28.51268191509084,-15.972547184526597
2032,5890.0,31.192656192065257,0,1853,559.977894585351,31.192656192065257,9.337293484314092
2033,5983.0,32.41185228958101,19,1732,535.8329893019302,32.41185228958101,1.5789473684210575
2034,3773.0,20.245741796440488,0,863,297.80941383659615,20.245741796440488,-36.93799097442755
2035,3042.0,16.140769836855764,13,620,225.2172688357138,16.140769836855764,-19.374503047972436
2036,4653.0,24.559093437152388,0,1003,360.6045744176148,24.559093437152388,52.958579881656796
2037,5766.0,30.471467139414163,12,1500,548.6329291148052,30.471467139414163,23.920051579626044
2038,3297.0,17.529245457916204,0,870,310.9814741632165,17.529245457916204,-42.81997918834547
2039,6287.0,33.261482665925094,0,2420,667.2613578628465,33.261482665925094,90.68850470124355
2040,4327.0,23.772872636262516,0,1963,544.9117457038898,23.772872636262516,-31.17544138698902
2041,3583.0,19.09983894141639,0,894,328.226767046901,19.09983894141639,-17.19436098913797
2042,4441.0,23.367590146459026,0,1135,383.39048651670424,23.367590146459026,23.94641361987162
2043,5698.0,30.315866008527994,27,1637,513.9377099386362,30.315866008527994,28.304435937851835
2044,4421.0,23.40013788468669,0,1036,341.6205918674675,23.40013788468669,-22.41137241137241
2045,4652.0,25.047066184649612,6,1354,437.80679286505807,25.047066184649612,5.225062203121467
2046,5224.0,27.98386517426771,0,1787,557.7165023286445,27.98386517426771,12.295786758383498
2047,4576.0,24.209063311086393,0,1799,490.5122245410836,24.209063311086393,-12.404287901990807
2048,4192.0,22.388904338153505,5,1303,411.6406935739718,22.388904338153505,-8.391608391608397
2049,5642.0,30.964010938079344,4,2696,760.9017178600823,30.964010938079344,34.589694656488554
2050,4137.0,21.85999490174268,3,1100,330.8729844187673,21.85999490174268,-26.674937965260547
2051,4199.0,22.53911174453096,2,956,338.7330561568111,22.53911174453096,1.498670534203539
2052,2501.0,13.292831154987022,2,940,299.4830267867168,13.292831154987022,-40.43819957132651
2053,4424.0,23.792686318131256,7,1054,393.52956070861455,23.792686318131256,76.88924430227908
2054,6022.0,31.86147223767148,0,1941,573.6902606385393,31.86147223767148,36.12115732368897
2055,3520.0,18.652188774564333,0,812,252.98736344056013,18.652188774564333,-41.54765858518764
2056,5231.0,28.086131581386727,0,1553,538.2592241887197,28.086131581386727,48.60795454545455
2057,4598.0,24.319701288468668,6,1381,413.2656713925258,24.319701288468668,-12.100936723379851
2058,3782.0,20.064765248424177,0,1791,490.9113664369258,20.064765248424177,-17.746846454980425
2059,3163.0,16.755689191694476,0,1038,292.07516415325614,16.755689191694476,-16.367001586462194
2060,3820.0,20.235093390804597,0,965,344.7310765676851,20.235093390804597,20.771419538412907
2061,3564.0,18.771511169818314,0,781,289.93510245633183,18.771511169818314,-6.7015706806282775
2062,3867.0,20.527901371894696,6,1132,339.18434917795474,20.527901371894696,8.501683501683498
2063,3955.0,21.138632044864664,1,1847,552.3594775363615,21.138632044864664,2.27566589087147
2064,3251.0,17.125417130144605,0,920,299.6447770681852,17.125417130144605,-17.80025284450063
2065,4463.0,23.845505422691883,3,1990,592.2905396284272,23.845505422691883,37.280836665641345
2066,4215.0,22.319087180200224,0,1656,511.39792814313483,22.319087180200224,-5.556800358503244
2067,5364.0,28.874414859102703,8,2398,757.7002285624815,28.874414859102703,27.25978647686833
2068,3614.0,19.143869345569147,0,984,310.2620104871287,19.143869345569147,-32.62490678598061
2069,3247.0,17.428213060808304,0,772,261.1368357196988,17.428213060808304,-10.154952960708352
2070,5089.0,26.95438797738227,0,986,380.33417323892064,26.95438797738227,56.729288574068384
2071,5837.0,30.82368719873934,0,2159,608.7285494945156,30.82368719873934,14.698369031243864
2072,2530.0,13.483251065999257,0,819,252.33449421293352,13.483251065999257,-56.65581634401234
2073,4936.0,26.325987208008897,0,1241,460.5718448216568,26.325987208008897,95.09881422924902
2074,3903.0,20.98606090100111,14,1433,462.2046231230965,20.98606090100111,-20.927876823338732
2075,4465.0,24.31915090841676,0,1564,447.9745240997799,24.31915090841676,14.399180117858057
2076,1845.0,9.857289349276973,0,514,171.34872734758306,9.857289349276973,-58.67861142217245
2077,3926.0,21.087672645532074,3,908,340.50092332896656,21.087672645532074,112.79132791327915
2078,5546.0,29.183015850945495,0,1741,621.19398717065,29.183015850945495,41.263372389200214
2079,1665.0,8.889900815721171,0,549,165.57400158237402,8.889900815721171,-69.97836278398846
2080,4153.0,22.355267426770485,6,1066,372.8607974062495,22.355267426770485,149.42942942942943
2081,6688.0,35.35244600482017,1,1517,588.9011853109196,35.35244600482017,61.04021189501565
2082,2912.0,15.380602289581015,1,1245,365.6121475337525,15.380602289581015,-56.459330143540676
2083,5646.0,30.435750370782344,5,1738,542.4440482248335,30.435750370782344,93.88736263736264
2084,3751.0,19.94896528550241,0,965,341.5439432218278,19.94896528550241,-33.56358483882394
2085,3737.0,19.889993511308862,5,794,274.7416830847522,19.889993511308862,-0.373233804318851
2086,2920.0,15.660091073414906,0,672,254.7441973050732,15.660091073414906,-21.862456515921856
2087,2705.0,14.283063357434187,0,713,274.66225816556243,14.283063357434187,-7.363013698630139
2088,3582.0,19.3159992584353,0,874,298.51161085991583,19.3159992584353,32.42144177449169
2089,5481.0,29.336884733036708,3,1259,520.7599560432636,29.336884733036708,53.01507537688441
2090,3912.0,20.927280311457178,0,756,308.21332635928405,20.927280311457178,-28.62616310892173
2091,3140.0,17.062459445680386,0,1067,309.8214539591042,17.062459445680386,-19.734151329243353
2092,6571.0,35.038097886540605,0,1421,625.5790711352356,35.038097886540605,109.26751592356689
2093,3617.0,19.25767055988135,0,1569,457.5566449450093,19.25767055988135,-44.95510576776746
2094,4403.0,23.32284135150167,0,1970,546.6187733085402,23.32284135150167,21.730716063035672
2095,4006.0,21.175223628105304,0,1286,455.4881164667463,21.175223628105304,-9.0165796048149
2096,2297.0,12.289036429365963,0,485,186.80250063214956,12.289036429365963,-42.66100848726909
2097,2039.0,10.856101687059697,2,490,168.3737500234811,10.856101687059697,-11.232041793643887
2098,2531.0,13.469479977753059,0,602,216.90318675446522,13.469479977753059,24.129475232957343
2099,4446.0,23.54169563403782,0,1486,492.96053686790276,23.54169563403782,75.66179375740813
2100,5024.0,26.587330830552464,0,1531,551.7506573433219,26.587330830552464,13.000449842555106
2006,7974.0,42.058143307378565,2,3080,916.6245885659168,42.058143307378565,
2007,4677.0,25.377624443826473,0,1656,464.2763920143024,25.377624443826473,-41.34687735139202
2008,4884.0,26.38650004634779,0,1791,619.8589282321349,26.38650004634779,4.425914047466328
2009,4322.0,22.762380654430853,3,1361,427.8827012869369,22.762380654430853,-11.50696150696151
2010,2961.0,15.583808398220244,0,642,232.79453484681608,15.583808398220244,-31.49005090236002
2011,4676.0,24.69149749721913,0,1600,502.5084953299674,24.69149749721913,57.91962174940899
2012,4450.0,23.64791319058213,9,1161,342.37189597207765,23.64791319058213,-4.833190761334471
2013,6240.0,33.52691648127549,3,1943,639.4408068418417,33.52691648127549,40.2247191011236
2014,5584.0,29.82771366332962,0,1080,387.3096795573122,29.82771366332962,-10.51282051282051
2015,4896.0,25.882386679644053,0,1278,365.5222913237241,25.882386679644053,-12.320916905444124
2016,7259.0,38.29741958657768,15,2272,677.7003170258737,38.29741958657768,48.263888888888886
2017,4894.0,25.775833101594362,1,1489,500.1048677906253,25.775833101594362,-32.58024521283923
